Date,ID,Title,Artist,ISRC,Comments,,
30/07/2021,973586695,Time Today,MoneyBagg Yo,,2640,,
30/07/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,447,,
30/07/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,408,,
30/07/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,501,,
30/07/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,1750,,
30/07/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,767,,
30/07/2021,1090451293,Kodak Black - Senseless,rapcomeup,,715,,
30/07/2021,1086195169,MIA,ssgkobe,,773,,
30/07/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,358,,
30/07/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,291,,
30/07/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,589,,
30/07/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,631,,
30/07/2021,1079066473,How,JayPareil,,442,,
30/07/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,374,,
30/07/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,610,,
30/07/2021,1088712469,Pop Smoke, Lil Tjay,,332,,
30/07/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,297,,
30/07/2021,1089099313,Teen Bean,Ken Carson,,1153,,
30/07/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,1504,,
30/07/2021,1092488809,Lil Xxel, Tyga,,1205,,
30/07/2021,741122344,Heart Gone,3xBravo,,3140,,
30/07/2021,1084280971,Run Run,Shenseea,,408,,
30/07/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,1942,,
30/07/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,532,,
30/07/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,304,,
30/07/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,4915,,
30/07/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,21958,,
30/07/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,EST Gee,195,
30/07/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,3364,,
30/07/2021,1090690882,Over The Top (feat. Drake),Smiley,,668,,
30/07/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,317,,
30/07/2021,953350048,santana & ka$hdami - 14 (video in desc),BabySantana,,1677,,
31/07/2021,1056306229,Touchable,Remble,,4074,,
31/07/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,3071,,
31/07/2021,1026185437,2055,Sleepy Hallow,,4004,,
31/07/2021,1023058027,Polo G - RAPSTAR,POLO G,,27181,,
31/07/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,4547,,
31/07/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,5865,,
31/07/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,3102,,
31/07/2021,1083383002,Nevada,YoungBoy Never Broke Again,,1178,,
31/07/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,10464,,
31/07/2021,1056690214,Tell Em,cochise,,8450,,
31/07/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,3213,,
31/07/2021,1034990764,Wockesha,MoneyBagg Yo,,4042,,
31/07/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,22012,,
31/07/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,22173,,
31/07/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,8078,,
31/07/2021,1061728813,Late At Night,Roddy Ricch,,1986,,
31/07/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,4061,,
31/07/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,1507,,
31/07/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,29302,,
31/07/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,2970,,
31/07/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,9084,,
31/07/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,1764,,
31/07/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
31/07/2021,1075291135,Cabo,BANKROL HAYDEN,,1285,,
31/07/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,41466,,
31/07/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,5251,,
31/07/2021,1060725346,Lil Baby, Lil Durk,,1863,,
31/07/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,641,,
31/07/2021,1013619421,Tombstone,Rod Wave,,11476,,
31/07/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,16837,,
31/07/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,1268,,
31/07/2021,1060725400,Lil Baby, Lil Durk,,2110,,
31/07/2021,1064620738,Polo G - Toxic,POLO G,,1602,,
31/07/2021,816595933,Polo G - Martin & Gina,POLO G,,34662,,
31/07/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,4306,,
31/07/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,2289,,
31/07/2021,729604123,,LUCKY3RD,,2787,,
31/07/2021,937006552,Lil Baby - On Me,Lil Baby,,17586,,
31/07/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,1088,,
31/07/2021,1056040759,ft OGbobbybillions ,blueface,,2371,,
31/07/2021,1035859378,Final Warning,NLE Choppa,,4990,,
31/07/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,2632,,
31/07/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,646,,
31/07/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,10996,,
31/07/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,5520,,
31/07/2021,975542488,Pain,pinkpantheress,,3709,,
31/07/2021,373180994,All Girls Are The Same,Juice WRLD,,85866,,
31/07/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,346,,
31/07/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5073,,
31/07/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,8995,,
31/07/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,604,,
31/07/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,581,,
31/07/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,5023,,
31/07/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,18920,,
31/07/2021,1064620216,Polo G - Black Hearted,POLO G,,1587,,
31/07/2021,855569809,HIM.,Jaywall,,3020,,
31/07/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,283,,
31/07/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,2229,,
31/07/2021,1055542654,T-wayne - Player,T-wayne,,676,,
31/07/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,942,,
31/07/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,5356,,
31/07/2021,763890439,Took Her To The O,King Von,,39058,,
31/07/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,5247,,
31/07/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,756,,
31/07/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,3460,,
31/07/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,11172,,
31/07/2021,984680650,No Hoodie,Curly J,,981,,
31/07/2021,1003330801,Street Runner,Rod Wave,,7533,,
31/07/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,1323,,
31/07/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,1186,,
31/07/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,813,,
31/07/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,740,,
31/07/2021,1048163956,good 4 u,Olivia Rodrigo,,7839,,
31/07/2021,1009475770,Headshot,Lil Tjay,,7927,,
31/07/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,103740,,
31/07/2021,1084381669,Motley Crew,Post Malone,,776,,
31/07/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,1596,,
31/07/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,31521,,
31/07/2021,1052735683,Maybach (feat. Future),42 Dugg,,464,,
31/07/2021,783914911,Rvssian, Lil Mosey,,8150,,
31/07/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,56116,,
31/07/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,107684,,
31/07/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1352,,
31/07/2021,1077630940,Cry No More,G Herbo,,644,,
31/07/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,9680,,
31/07/2021,229787464,Gassed Up,Nebu Kiniza,,21793,,
31/07/2021,1060248796,Lil Baby, Lil Durk - Okay,,498,,
31/07/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,3100,,
31/07/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,15065,,
31/07/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,14470,,
31/07/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,122,,
31/07/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,2269,,
31/07/2021,373181102,DARK PLACE (demo),Juice WRLD,,,,
31/07/2021,1066159183,Thot Shit,Megan Thee Stallion,,1334,,
31/07/2021,656255261,Pop Smoke - Dior,POP SMOKE,,47407,,
31/07/2021,1066292437,Feelin' Peachy,Kodak Black,,406,,
31/07/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,472,,
31/07/2021,574858791,Robbery,Juice WRLD,,106153,,
31/07/2021,973586695,Time Today,MoneyBagg Yo,,2640,,
31/07/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,447,,
31/07/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,414,,
31/07/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,504,,
31/07/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,1779,,
31/07/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,773,,
31/07/2021,1090451293,Kodak Black - Senseless,rapcomeup,,782,,
31/07/2021,1086195169,MIA,ssgkobe,,788,,
31/07/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,365,,
31/07/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,293,,
31/07/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,592,,
31/07/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,634,,
31/07/2021,1079066473,How,JayPareil,,485,,
31/07/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,376,,
31/07/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,620,,
31/07/2021,1088712469,Pop Smoke, Lil Tjay,,332,,
31/07/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,298,,
31/07/2021,1089099313,Teen Bean,Ken Carson,,1159,,
31/07/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,1512,,
31/07/2021,1092488809,Lil Xxel, Tyga,,1250,,
31/07/2021,741122344,Heart Gone,3xBravo,,3141,,
31/07/2021,1084280971,Run Run,Shenseea,,418,,
31/07/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,2102,,
31/07/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,558,,
31/07/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,333,,
31/07/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,4916,,
31/07/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,21964,,
31/07/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,243,,
31/07/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,3366,,
31/07/2021,1090690882,Over The Top (feat. Drake),Smiley,,752,,
31/07/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,326,,
31/07/2021,953350048,santana & ka$hdami - 14 (video in desc),BabySantana,,1694,,
31/07/2021,1092197221,Lil Tecca - Money On Me,Lil Tecca ?,,603,,
31/07/2021,793090153,Dobby,1010 Benja SL,,224,,
31/07/2021,1091006440,SAME ENERGY,The Kid LAROI.,,286,,
31/07/2021,1091007469,OVER YOU,The Kid LAROI.,,332,,
31/07/2021,1089187933,Wat U Sed (feat. Iamdoechii & Kal Banx),Isaiah Rashad,,254,,
1/8/2021,1056306229,Touchable,Remble,,4157,,
1/8/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,3154,,
1/8/2021,1026185437,2055,Sleepy Hallow,,4090,,
1/8/2021,1023058027,Polo G - RAPSTAR,POLO G,,27239,,
1/8/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,4695,,
1/8/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,5899,,
1/8/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,3115,,
1/8/2021,1083383002,Nevada,YoungBoy Never Broke Again,,1221,,
1/8/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,10492,,
1/8/2021,1056690214,Tell Em,cochise,,8508,,
1/8/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,3269,,
1/8/2021,1034990764,Wockesha,MoneyBagg Yo,,4069,,
1/8/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,22082,,
1/8/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,22202,,
1/8/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,8110,,
1/8/2021,1061728813,Late At Night,Roddy Ricch,,2013,,
1/8/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,4083,,
1/8/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,1535,,
1/8/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,29362,,
1/8/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,2977,,
1/8/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,9103,,
1/8/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,1767,,
1/8/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
1/8/2021,1075291135,Cabo,BANKROL HAYDEN,,1327,,
1/8/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,41504,,
1/8/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,5340,,
1/8/2021,1060725346,Lil Baby, Lil Durk,,1879,,
1/8/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,642,,
1/8/2021,1013619421,Tombstone,Rod Wave,,11500,,
1/8/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,16881,,
1/8/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,1268,,
1/8/2021,1060725400,Lil Baby, Lil Durk,,2142,,
1/8/2021,1064620738,Polo G - Toxic,POLO G,,1625,,
1/8/2021,816595933,Polo G - Martin & Gina,POLO G,,34692,,
1/8/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,4313,,
1/8/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,2302,,
1/8/2021,729604123,,LUCKY3RD,,2794,,
1/8/2021,937006552,Lil Baby - On Me,Lil Baby,,17608,,
1/8/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,1110,,
1/8/2021,1056040759,ft OGbobbybillions ,blueface,,2400,,
1/8/2021,1035859378,Final Warning,NLE Choppa,,5015,,
1/8/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,2637,,
1/8/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,662,,
1/8/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,11019,,
1/8/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,5536,,
1/8/2021,975542488,Pain,pinkpantheress,,3746,,
1/8/2021,373180994,All Girls Are The Same,Juice WRLD,,85896,,
1/8/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,361,,
1/8/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,5091,,
1/8/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,9018,,
1/8/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,615,,
1/8/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,591,,
1/8/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,5029,,
1/8/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,18935,,
1/8/2021,1064620216,Polo G - Black Hearted,POLO G,,1591,,
1/8/2021,855569809,HIM.,Jaywall,,3045,,
1/8/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,283,,
1/8/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,2242,,
1/8/2021,1055542654,T-wayne - Player,T-wayne,,685,,
1/8/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,944,,
1/8/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,5362,,
1/8/2021,763890439,Took Her To The O,King Von,,39078,,
1/8/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,5256,,
1/8/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,765,,
1/8/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,3462,,
1/8/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,11181,,
1/8/2021,984680650,No Hoodie,Curly J,,988,,
1/8/2021,1003330801,Street Runner,Rod Wave,,7534,,
1/8/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,1331,,
1/8/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,1199,,
1/8/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,824,,
1/8/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,749,,
1/8/2021,1048163956,good 4 u,Olivia Rodrigo,,7909,,
1/8/2021,1009475770,Headshot,Lil Tjay,,7931,,
1/8/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,103752,,
1/8/2021,1084381669,Motley Crew,Post Malone,,784,,
1/8/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,1607,,
1/8/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,31534,,
1/8/2021,1052735683,Maybach (feat. Future),42 Dugg,,465,,
1/8/2021,783914911,Rvssian, Lil Mosey,,8154,,
1/8/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,56123,,
1/8/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,107705,,
1/8/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,1368,,
1/8/2021,1077630940,Cry No More,G Herbo,,648,,
1/8/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,9697,,
1/8/2021,229787464,Gassed Up,Nebu Kiniza,,21796,,
1/8/2021,1060248796,Lil Baby, Lil Durk - Okay,,500,,
1/8/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,3099,,
1/8/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,15077,,
1/8/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,14489,,
1/8/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,125,,
1/8/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,2270,,
1/8/2021,373181102,DARK PLACE (demo),Juice WRLD,,,,
1/8/2021,1066159183,Thot Shit,Megan Thee Stallion,,1348,,
1/8/2021,656255261,Pop Smoke - Dior,POP SMOKE,,47417,,
1/8/2021,1066292437,Feelin' Peachy,Kodak Black,,408,,
1/8/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,474,,
1/8/2021,574858791,Robbery,Juice WRLD,,106174,,
1/8/2021,973586695,Time Today,MoneyBagg Yo,,2642,,
1/8/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,448,,
1/8/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,418,,
1/8/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,512,,
1/8/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,1796,,
1/8/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,776,,
1/8/2021,1090451293,Kodak Black - Senseless,rapcomeup,,821,,
1/8/2021,1086195169,MIA,ssgkobe,,801,,
1/8/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,365,,
1/8/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,293,,
1/8/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,596,,
1/8/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,643,,
1/8/2021,1079066473,How,JayPareil,,528,,
1/8/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,377,,
1/8/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,627,,
1/8/2021,1088712469,Pop Smoke, Lil Tjay,,337,,
1/8/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,299,,
1/8/2021,1089099313,Teen Bean,Ken Carson,,1169,,
1/8/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,1526,,
1/8/2021,1092488809,Lil Xxel, Tyga,,1296,,
1/8/2021,741122344,Heart Gone,3xBravo,,3145,,
1/8/2021,1084280971,Run Run,Shenseea,,427,,
1/8/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,2341,,
1/8/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,582,,
1/8/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,359,,
1/8/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,4918,,
1/8/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,21968,,
1/8/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,285,,
1/8/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,3366,,
1/8/2021,1090690882,Over The Top (feat. Drake),Smiley,,838,,
1/8/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,334,,
1/8/2021,953350048,santana & ka$hdami - 14 (video in desc),BabySantana,,1720,,
1/8/2021,1092197221,Lil Tecca - Money On Me,Lil Tecca ?,,651,,
1/8/2021,793090153,Dobby,1010 Benja SL,,249,,
1/8/2021,1091006440,SAME ENERGY,The Kid LAROI.,,293,,
1/8/2021,1091007469,OVER YOU,The Kid LAROI.,,343,,
1/8/2021,1089187933,Wat U Sed (feat. Iamdoechii & Kal Banx),Isaiah Rashad,,290,,
1/8/2021,1092517174,Comfortable (Feat. Luh Kel & Alehn),Nevi,,276,,
1/8/2021,1027346908,Canada Goose,Mehki Letreigh,,106,,
1/8/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,163,,
1/8/2021,614117094,No Friends(Remix)ft. G Herbo,HappyBirthdayCalvin,,3986,,
2/8/2021,1056306229,Touchable,Remble,,4219,,
2/8/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,3215,,
2/8/2021,1026185437,2055,Sleepy Hallow,,4152,,
2/8/2021,1023058027,Polo G - RAPSTAR,POLO G,,27283,,
2/8/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,4794,,
2/8/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,5924,,
2/8/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,3135,,
2/8/2021,1083383002,Nevada,YoungBoy Never Broke Again,,1259,,
2/8/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,10511,,
