Date,ID,Title,Artist,Playback Count
21/08/2021,577590984,5500 Degrees,"EST Gee Feat. Lil Baby, 42 Dugg & Rylo Rodriguez",58840
21/08/2021,567890019,Lost,Maroon 5,400263
21/08/2021,560285844,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,2414354
21/08/2021,514083981,Strange Effect,Unloved Feat. Raven Violet,82145
21/08/2021,570413102,m y . l i f e,"J. Cole, 21 Savage & Morray",522792
21/08/2021,555285022,Time Today,Moneybagg Yo,742936
21/08/2021,555775434,Calling My Phone,Lil Tjay & 6LACK,2619362
21/08/2021,342158320,Dark Red,Steve Lacy,552982
21/08/2021,538802718,We Didn't Have Much,Justin Moore,282271
21/08/2021,579813774,Ptpom (Remix),MoheadMike Feat. Big Boogie & Duke Deuce,49830
21/08/2021,567407114,Touch Down 2 Cause Hell,Hd4president,744096
21/08/2021,572583713,Yonaguni,Bad Bunny,794023
21/08/2021,555418199,Complicated,Leela James,180693
21/08/2021,564533132,Pareja del Año,Sebastián Yatra & Myke Towers,1450049
21/08/2021,542792334,DÁKITI,Bad Bunny & Jhay Cortez,3688724
21/08/2021,564660626,2055,Sleepy Hallow,204216
21/08/2021,580215604,Ya Supérame (En Vivo),Grupo Firme,71969
21/08/2021,554795006,Who Want Smoke?,Nardo Wick,265302
21/08/2021,570834839,Butter,BTS,2666539
21/08/2021,427195130,Cognac Queen,Megan Thee Stallion,325334
21/08/2021,560746534,Wants and Needs,Drake Feat. Lil Baby,1032458
21/08/2021,539105437,You're Mines Still,Yung Bleu Feat. Drake,1957373
21/08/2021,570401689,I Was On a Boat That Day,Old Dominion,178487
21/08/2021,517715261,Go Crazy,Chris Brown & Young Thug,4146049
21/08/2021,563610551,La Mamá de la Mamá,"El Alfa, CJ & Chael Produciendo Feat. El Cherry Scom",788462
21/08/2021,579875979,SUVs (Black on Black),Jack Harlow & Pooh Shiesty,44245
21/08/2021,540951142,Damage,H.E.R.,1098182
21/08/2021,535306088,Memory I Don't Mess With,Lee Brice,226757
21/08/2021,549952578,drivers license,Olivia Rodrigo,7294751
21/08/2021,581023010,Paralyzed,Sueco,25233
21/08/2021,560227366,I WANNA BE YOUR SLAVE,Måneskin,2585411
21/08/2021,10530810,Smells Like Teen Spirit,Nirvana,7739192
21/08/2021,577590009,Better Believe,"Belly, The Weeknd & Young Thug",107810
21/08/2021,451521710,Loyalty,Gabriels,34464
21/08/2021,577458322,Demeanor,Pop Smoke Feat. Dua Lipa,161673
21/08/2021,575373962,Wrecked,Imagine Dragons,508036
21/08/2021,570156203,Straightenin,Migos,456117
21/08/2021,567048553,Botella Tras Botella,Gera MX & Christian Nodal,1010776
21/08/2021,512721848,Cold Beer Calling My Name,Jameson Rodgers & Luke Combs,195099
21/08/2021,417323019,Fell In Luv,Playboi Carti Feat. Bryson Tiller,197113
21/08/2021,535825899,Forever After All,Luke Combs,599448
21/08/2021,550784332,Nevada,YoungBoy Never Broke Again,306542
21/08/2021,563439380,Twerkulator,City Girls,345500
21/08/2021,45559651,Falling In Love At A Coffee Shop,Landon Pigg,320054
21/08/2021,490704796,Oh No!!!,grandson,202804
21/08/2021,44832246,Welcome Home,Radical Face,2940458
21/08/2021,566885142,Buy Dirt,Jordan Davis Feat. Luke Bryan,76701
21/08/2021,555375589,Waves,Luke Bryan,181267
21/08/2021,581625769,Summer Of Love,Shawn Mendes & Tainy,30200
21/08/2021,541709647,Quicksand,Morray,1053120
21/08/2021,2883672,Hey,Pixies,663579
21/08/2021,561571511,Outside (Better Days),MO3 & OG Bobby Billions,281759
21/08/2021,572896529,Forever Tippin,"Yung Pooda, DJ Chose & Dre",42139
21/08/2021,577091460,I Like That,Bazzi,46459
21/08/2021,511524106,Knowing You,Kenny Chesney,171361
21/08/2021,553778502,Glad You Exist (Acoustic),Dan + Shay,324468
21/08/2021,490675972,Circles,Post Malone,10560900
21/08/2021,385133121,Love Tonight,Shouse,3866422
21/08/2021,119138723,Like I Can,Sam Smith,2210946
21/08/2021,564125521,4 Da Gang (Mixed),42 Dugg & Roddy Ricch,465956
21/08/2021,547867863,Best Friend,Saweetie Feat. Doja Cat,1847736
21/08/2021,578173392,Born to Be,Devonte Hynes,36266
21/08/2021,463104430,Fire For You,Cannons,1508873
21/08/2021,20144841,Dreams,Fleetwood Mac,6270909
21/08/2021,536859303,Whiskey And Rain,Michael Ray,161519
21/08/2021,342514741,Perfect,Ed Sheeran,23992032
21/08/2021,573239716,Woman,Doja Cat,523800
21/08/2021,564535130,My Jesus,Anne Wilson,102387
21/08/2021,578657121,Don't Be Shy,Tiësto & KAROL G,101363
21/08/2021,575964485,Sobrio,Maluma,342934
21/08/2021,456773549,I Hope,Gabby Barrett,3187510
21/08/2021,577586193,Mind of Melvin,YNW Melly Feat. Lil Uzi Vert,14455
21/08/2021,501834427,Before You Go,Lewis Capaldi,9302131
21/08/2021,528456148,What You Know Bout Love,Pop Smoke,2768008
21/08/2021,534468438,You Should Probably Leave,Chris Stapleton,156519
21/08/2021,445889608,Someone You Loved,Lewis Capaldi,23191356
21/08/2021,573012458,FWMGAB,French Montana,183572
21/08/2021,567381435,NDA,Billie Eilish,278995
21/08/2021,580941327,Vaccine,NoCap1,13661
21/08/2021,546930430,On Me,Lil Baby,930279
21/08/2021,40602165,Luxurious,Gwen Stefani,372028
21/08/2021,466040067,Dance Monkey,Tones And I,39540925
21/08/2021,506351540,Bang!,AJR,2511323
21/08/2021,552472763,Look Easy,Robin Thicke,129666
21/08/2021,533930348,Cold As You,Luke Combs,73547
21/08/2021,574903508,Shordy,MoneyyMitcch,19500
21/08/2021,230790352,Lo Que Construimos,Natalia Lafourcade,325541
21/08/2021,55638435,Somebody That I Used To Know,Gotye Feat. Kimbra,25894372
21/08/2021,559787093,Country Again,Thomas Rhett,191916
21/08/2021,504687476,Roses (Imanbek Remix),SAINt JHN,24899872
21/08/2021,268807,Fantasy,Mariah Carey,1491814
21/08/2021,566379768,t r a n s p a r e n t s o u l,WILLOW Feat. Travis Barker,371945
21/08/2021,545712060,Pick Up Your Feelings,Jazmine Sullivan,568470
21/08/2021,553362820,A La Antigüita (En Vivo),Calibre 50,129567
21/08/2021,40087819,Careless Whisper,George Michael,9892491
21/08/2021,573239836,Get Into It (Yuh),Doja Cat,133371
21/08/2021,480497780,Tequila Little Time,Jon Pardi,160787
21/08/2021,565079481,Saturday,twenty one pilots,124446
21/08/2021,573258657,Danny Phantom,Grind2hard Osh’a,19291
21/08/2021,558778653,Can't Let It Show,Tank,379253
21/08/2021,509527615,Kings & Queens,Ava Max,5728869
21/08/2021,572278137,LOST YOU,Snoh Aalegra,64992
21/08/2021,529722332,Mood,24kGoldn Feat. iann dior,7150839
21/08/2021,557307207,Ya Acabo,Marca MP,268571
21/08/2021,543765429,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Feat. Florida Georgia Line,219370
21/08/2021,559530353,Thinking 'Bout You,Dustin Lynch Feat. MacKenzie Porter,83952
21/08/2021,40299890,Tom's Diner,DNA Feat. Suzanne Vega,2643022
21/08/2021,573603428,Renegade,Big Red Machine Feat. Taylor Swift,88351
21/08/2021,55512362,Don't Stop Believin',Journey,8727712
21/08/2021,574592292,Poblado [Remix],"J Balvin, KAROL G & Nicky Jam Feat. Crissin, Totoy El Frio & Natan & Shander",319187
21/08/2021,556310953,Offended,Juice Armani,40063
21/08/2021,528456193,For The Night [Mixed],Pop Smoke Feat. Lil Baby & DaBaby,3169219
21/08/2021,555481913,Fiel,"Los Legendarios, Wisin & Jhay Cortez",1418626
21/08/2021,248456076,Tennessee Whiskey,Chris Stapleton,3264967
21/08/2021,571127457,Scars in Heaven,Casting Crowns,58913
21/08/2021,557794450,2/Catorce,Rauw Alejandro & Mr. Naisgai,707955
21/08/2021,460406296,Almeda,Solange,228501
21/08/2021,579829855,Just for me,PinkPantheress,98226
21/08/2021,535343355,You Time,Scotty McCreery,142405
21/08/2021,542630012,pov,Ariana Grande,766793
21/08/2021,518008253,Single Saturday Night,Cole Swindell,358683
21/08/2021,567041280,Tell Em,Cochise Feat. $Not,741021
21/08/2021,576449922,The Jackie,Bas & J. Cole Feat. Lil Tjay,66291
22/08/2021,552221348,STAY,The Kid LAROI & Justin Bieber,3075869
22/08/2021,537255883,Essence,Wizkid Feat. Tems,1347689
22/08/2021,573386652,Bad Habits,Ed Sheeran,5254514
22/08/2021,575061784,Pepas,Farruko,1558237
22/08/2021,578340247,INDUSTRY BABY,Lil Nas X & Jack Harlow,1354643
22/08/2021,385334817,Beggin,Måneskin,5385826
22/08/2021,573239715,You Right,Doja Cat & The Weeknd,770274
22/08/2021,571007966,Leave Before You Love Me,Marshmello & Jonas Brothers,2084188
22/08/2021,565106878,Kiss Me More,Doja Cat Feat. SZA,5197675
22/08/2021,508501557,HEARTBREAK ANNIVERSARY,GIV?ON,3945610
22/08/2021,552136231,GYALIS,Capella Grey,453504
22/08/2021,564095960,good 4 u,Olivia Rodrigo,3200553
22/08/2021,577722304,Wild Side,Normani Feat. Cardi B,286487
22/08/2021,573286436,Baddest,"Yung Bleu, Chris Brown & 2 Chainz",348853
22/08/2021,572701645,Late At Night,Roddy Ricch,738621
22/08/2021,579903331,Take My Breath,The Weeknd,476947
22/08/2021,579394748,Skate,"Bruno Mars, Anderson .Paak & Silk Sonic",336079
22/08/2021,460791620,Arcade,Duncan Laurence,6378109
22/08/2021,568200861,EVERY CHANCE I GET [Mixed],DJ Khaled Feat. Lil Baby & Lil Durk,866689
22/08/2021,511164515,Love Again,Dua Lipa,2061383
22/08/2021,564094803,deja vu,Olivia Rodrigo,1669069
22/08/2021,568180108,Fancy Like,Walker Hayes,337254
22/08/2021,563288858,You,"Regard, Troye Sivan & Tate McRae",1308050
22/08/2021,569990487,I Like Dat,T-Pain & Kehlani,468684
22/08/2021,340797987,Believer,Imagine Dragons,17011966
22/08/2021,580915207,Rumors,Lizzo Feat. Cardi B,110983
22/08/2021,549819945,Jugaste y Sufrí,Eslabon Armado Feat. DannyLux,174939
22/08/2021,546919515,WHOLE LOTTA MONEY,BIA,749626
22/08/2021,573239739,Need To Know,Doja Cat,1491933
22/08/2021,565900902,Wockesha,Moneybagg Yo,726959
22/08/2021,570187620,Todo De Ti,Rauw Alejandro,2492208
22/08/2021,577458329,Woo Baby,Pop Smoke Feat. Chris Brown,230123
22/08/2021,573270699,Wasting Time [Mixed],Brent Faiyaz Feat. Drake,184437
22/08/2021,578289393,Over The Top,Smiley Feat. Drake,160363
22/08/2021,568076990,A-O-K,Tai Verdes,438385
22/08/2021,90319038,Collard Greens,Schoolboy Q Feat. Kendrick Lamar,2211853
22/08/2021,542990923,Chosen,Blxst & Tyga Feat. Ty Dolla $ign,608411
22/08/2021,542730886,telepatía,Kali Uchis,3752145
22/08/2021,566757210,Come Through,H.E.R. Feat. Chris Brown,519071
22/08/2021,469270443,Astronaut In The Ocean,Masked Wolf,10913192
22/08/2021,575383634,In Da Getto (Mixed),J Balvin & Skrillex,1125596
22/08/2021,564095965,traitor,Olivia Rodrigo,666813
22/08/2021,470615067,Loverboy,A-Wall,282823
22/08/2021,577874712,Don't Go Yet,Camila Cabello,514206
22/08/2021,560275260,Leave The Door Open,"Bruno Mars, Anderson .Paak & Silk Sonic",6265922
22/08/2021,538322038,Levitating,Dua Lipa Feat. DaBaby,3571621
22/08/2021,573210085,Thot Shit,Megan Thee Stallion,690741
22/08/2021,379611,Let's Groove,"Earth, Wind & Fire",3668288
22/08/2021,577099928,If I Didn't Love You,Jason Aldean & Carrie Underwood,90591
22/08/2021,510700753,Save Your Tears,The Weeknd,8003172
22/08/2021,576945894,Motley Crew,Post Malone,430977
22/08/2021,556102751,MONTERO (Call Me By Your Name),Lil Nas X,6707655
22/08/2021,575816802,Memory,Kane Brown & blackbear,147905
22/08/2021,556245712,Chasing After You,Ryan Hurd & Maren Morris,303600
22/08/2021,569364037,Loco,"Justin Quiles, Chimbala & Zion & Lennox",809308
22/08/2021,564361520,RAPSTAR,Polo G,1262365
22/08/2021,567381450,Happier Than Ever,Billie Eilish,406853
22/08/2021,493025931,Strange,Celeste,635442
22/08/2021,543181432,WITHOUT YOU,The Kid LAROI,4942992
22/08/2021,558189802,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,373895
22/08/2021,572573973,Angles,Wale Feat. Chris Brown,233570
22/08/2021,579595745,Cold Heart (PNAU Remix),Elton John & Dua Lipa,264100
22/08/2021,560348544,Peaches,Justin Bieber Feat. Daniel Caesar & GIV?ON,4995356
22/08/2021,514260283,Heat Waves,Glass Animals,2665250
22/08/2021,540976295,Lil Bit,Nelly & Florida Georgia Line,961502
22/08/2021,570569787,Maybach,42 Dugg Feat. Future,222906
22/08/2021,532768662,my ex's best friend,Machine Gun Kelly & blackbear,1665737
22/08/2021,514083981,Strange Effect,Unloved Feat. Raven Violet,90289
22/08/2021,579745872,Volví,Aventura & Bad Bunny,216386
22/08/2021,581252838,Essence,Wizkid Feat. Justin Bieber & Tems,75639
22/08/2021,521080740,My Boy,Elvie Shane,444539
22/08/2021,491675299,Things A Man Oughta Know,Lainey Wilson,362757
22/08/2021,561448390,Tombstone,Rod Wave,386102
22/08/2021,342158320,Dark Red,Steve Lacy,567219
22/08/2021,535548665,Be Alright,"Evan Craft, Danny Gokey & Redimi2",218517
22/08/2021,503576063,Blinding Lights,The Weeknd,22356071
22/08/2021,575231739,WUSYANAME [Mixed],"Tyler, The Creator Feat. YoungBoy Never Broke Again & Ty Dolla $ign",164089
22/08/2021,576782932,WHOLE LOTTA MONEY (Remix),BIA Feat. Nicki Minaj,153657
22/08/2021,567890019,Lost,Maroon 5,406390
22/08/2021,577590984,5500 Degrees,"EST Gee Feat. Lil Baby, 42 Dugg & Rylo Rodriguez",61268
22/08/2021,560285844,Beautiful Mistakes,Maroon 5 & Megan Thee Stallion,2421612
22/08/2021,451521710,Loyalty,Gabriels,41378
22/08/2021,555775434,Calling My Phone,Lil Tjay & 6LACK,2623321
22/08/2021,538802718,We Didn't Have Much,Justin Moore,284115
22/08/2021,555285022,Time Today,Moneybagg Yo,745243
22/08/2021,542792334,DÁKITI,Bad Bunny & Jhay Cortez,3693529
22/08/2021,555418199,Complicated,Leela James,181662
22/08/2021,570413102,m y . l i f e,"J. Cole, 21 Savage & Morray",524724
22/08/2021,572583713,Yonaguni,Bad Bunny,800733
22/08/2021,567407114,Touch Down 2 Cause Hell,Hd4president,747895
22/08/2021,564533132,Pareja del Año,Sebastián Yatra & Myke Towers,1457446
22/08/2021,579813774,Ptpom (Remix),MoheadMike Feat. Big Boogie & Duke Deuce,51633
22/08/2021,554795006,Who Want Smoke?,Nardo Wick,267279
22/08/2021,580215604,Ya Supérame (En Vivo),Grupo Firme,76255
22/08/2021,581625769,Summer Of Love,Shawn Mendes & Tainy,39693
22/08/2021,128925066,Can't Sleep,K.Flay,383083
22/08/2021,564660626,2055,Sleepy Hallow,208166
22/08/2021,570834839,Butter,BTS,2673506
22/08/2021,560746534,Wants and Needs,Drake Feat. Lil Baby,1035151
22/08/2021,539105437,You're Mines Still,Yung Bleu Feat. Drake,1959995
22/08/2021,570401689,I Was On a Boat That Day,Old Dominion,180454
22/08/2021,581023010,Paralyzed,Sueco,28198
22/08/2021,573207340,Save My Love [from Reminiscence],Lonr. Feat. Amber Mark,24883
22/08/2021,427195130,Cognac Queen,Megan Thee Stallion,335012
22/08/2021,517715261,Go Crazy,Chris Brown & Young Thug,4149052
22/08/2021,535306088,Memory I Don't Mess With,Lee Brice,228293
22/08/2021,579875979,SUVs (Black on Black),Jack Harlow & Pooh Shiesty,46508
22/08/2021,577590009,Better Believe,"Belly, The Weeknd & Young Thug",110280
22/08/2021,560227366,I WANNA BE YOUR SLAVE,Måneskin,2610836
22/08/2021,575373962,Wrecked,Imagine Dragons,518655
22/08/2021,549952578,drivers license,Olivia Rodrigo,7305893
22/08/2021,563610551,La Mamá de la Mamá,"El Alfa, CJ & Chael Produciendo Feat. El Cherry Scom",792914
22/08/2021,10530810,Smells Like Teen Spirit,Nirvana,7747035
22/08/2021,512721848,Cold Beer Calling My Name,Jameson Rodgers & Luke Combs,196497
22/08/2021,535825899,Forever After All,Luke Combs,601112
22/08/2021,567048553,Botella Tras Botella,Gera MX & Christian Nodal,1016859
22/08/2021,580941327,Vaccine,NoCap1,15888
22/08/2021,577458322,Demeanor,Pop Smoke Feat. Dua Lipa,164823
22/08/2021,566885142,Buy Dirt,Jordan Davis Feat. Luke Bryan,78477
22/08/2021,417323019,Fell In Luv,Playboi Carti Feat. Bryson Tiller,202150
22/08/2021,570156203,Straightenin,Migos,458267
22/08/2021,119138723,Like I Can,Sam Smith,2229012
22/08/2021,563439380,Twerkulator,City Girls,347420
22/08/2021,572896529,Forever Tippin,"Yung Pooda, DJ Chose & Dre",43437
22/08/2021,555375589,Waves,Luke Bryan,182665
22/08/2021,550784332,Nevada,YoungBoy Never Broke Again,308278
22/08/2021,53597286,Michicant,Bon Iver,52958
22/08/2021,385133121,Love Tonight,Shouse,3924971
22/08/2021,561571511,Outside (Better Days),MO3 & OG Bobby Billions,283799
22/08/2021,577091460,I Like That,Bazzi,48464
22/08/2021,541709647,Quicksand,Morray,1054812
22/08/2021,578657121,Don't Be Shy,Tiësto & KAROL G,114258
22/08/2021,511524106,Knowing You,Kenny Chesney,172656
22/08/2021,490675972,Circles,Post Malone,10565563
22/08/2021,540951142,Damage,H.E.R.,1099538
22/08/2021,553778502,Glad You Exist (Acoustic),Dan + Shay,325939
22/08/2021,463104430,Fire For You,Cannons,1513402
22/08/2021,573239716,Woman,Doja Cat,548098
22/08/2021,342514741,Perfect,Ed Sheeran,23999390
22/08/2021,547867863,Best Friend,Saweetie Feat. Doja Cat,1851746
22/08/2021,536859303,Whiskey And Rain,Michael Ray,162768
22/08/2021,564535130,My Jesus,Anne Wilson,103787
22/08/2021,575964485,Sobrio,Maluma,351853
22/08/2021,20144841,Dreams,Fleetwood Mac,6274862
22/08/2021,501834427,Before You Go,Lewis Capaldi,9307648
22/08/2021,577586193,Mind of Melvin,YNW Melly Feat. Lil Uzi Vert,15606
22/08/2021,456773549,I Hope,Gabby Barrett,3189211
22/08/2021,564125521,4 Da Gang (Mixed),42 Dugg & Roddy Ricch,467532
22/08/2021,445889608,Someone You Loved,Lewis Capaldi,23199711
22/08/2021,546930430,On Me,Lil Baby,932161
22/08/2021,534468438,You Should Probably Leave,Chris Stapleton,158247
22/08/2021,528456148,What You Know Bout Love,Pop Smoke,2770417
22/08/2021,573239836,Get Into It (Yuh),Doja Cat,141957
22/08/2021,40602165,Luxurious,Gwen Stefani,375679
22/08/2021,579885773,Good Mood (Original Song From Paw Patrol: The Movie),Adam Levine,28799
22/08/2021,490704796,Oh No!!!,grandson,206801
22/08/2021,573012458,FWMGAB,French Montana,185196
22/08/2021,230790352,Lo Que Construimos,Natalia Lafourcade,327611
22/08/2021,553362820,A La Antigüita (En Vivo),Calibre 50,133273
22/08/2021,565079481,Saturday,twenty one pilots,126559
22/08/2021,55638435,Somebody That I Used To Know,Gotye Feat. Kimbra,25904178
22/08/2021,40087819,Careless Whisper,George Michael,9900760
22/08/2021,533930348,Cold As You,Luke Combs,74835
22/08/2021,2883672,Hey,Pixies,667673
22/08/2021,480497780,Tequila Little Time,Jon Pardi,162152
22/08/2021,466040067,Dance Monkey,Tones And I,39549731
22/08/2021,506351540,Bang!,AJR,2513078
22/08/2021,559787093,Country Again,Thomas Rhett,193191
22/08/2021,557307207,Ya Acabo,Marca MP,272219
22/08/2021,504687476,Roses (Imanbek Remix),SAINt JHN,24909630
22/08/2021,552472763,Look Easy,Robin Thicke,130367
22/08/2021,578173392,Born to Be,Devonte Hynes,39198
22/08/2021,545712060,Pick Up Your Feelings,Jazmine Sullivan,569491
22/08/2021,44832246,Welcome Home,Radical Face,2947281
22/08/2021,45559651,Falling In Love At A Coffee Shop,Landon Pigg,322834
22/08/2021,566379768,t r a n s p a r e n t s o u l,WILLOW Feat. Travis Barker,374125
22/08/2021,559530353,Thinking 'Bout You,Dustin Lynch Feat. MacKenzie Porter,85269
22/08/2021,528456193,For The Night [Mixed],Pop Smoke Feat. Lil Baby & DaBaby,3172310
22/08/2021,509527615,Kings & Queens,Ava Max,5733333
22/08/2021,268807,Fantasy,Mariah Carey,1496350
22/08/2021,574903508,Shordy,MoneyyMitcch,20400
22/08/2021,529722332,Mood,24kGoldn Feat. iann dior,7156796
22/08/2021,55512362,Don't Stop Believin',Journey,8731545
22/08/2021,572278137,LOST YOU,Snoh Aalegra,65917
22/08/2021,571127457,Scars in Heaven,Casting Crowns,59871
22/08/2021,567381435,NDA,Billie Eilish,283247
22/08/2021,558778653,Can't Let It Show,Tank,380024
22/08/2021,633207,I've Got To Use My Imagination,Gladys Knight & The Pips,102358
22/08/2021,11159051,She's A Rainbow,The Rolling Stones,1272154
22/08/2021,573603428,Renegade,Big Red Machine Feat. Taylor Swift,89960
22/08/2021,555481913,Fiel,"Los Legendarios, Wisin & Jhay Cortez",1422237
22/08/2021,579829855,Just for me,PinkPantheress,104344
22/08/2021,556310953,Offended,Juice Armani,42259
22/08/2021,543765429,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Feat. Florida Georgia Line,220498
22/08/2021,557794450,2/Catorce,Rauw Alejandro & Mr. Naisgai,711734
22/08/2021,248456076,Tennessee Whiskey,Chris Stapleton,3267271
22/08/2021,535343355,You Time,Scotty McCreery,143507
22/08/2021,567041280,Tell Em,Cochise Feat. $Not,745863
22/08/2021,460406296,Almeda,Solange,229816
22/08/2021,49056662,Low,Flo Rida Feat. T-Pain,7532175
23/08/2021,552221348,STAY,The Kid LAROI & Justin Bieber,3184508
23/08/2021,537255883,Essence,Wizkid Feat. Tems,1366519
23/08/2021,573386652,Bad Habits,Ed Sheeran,5326795
23/08/2021,575061784,Pepas,Farruko,1596105
23/08/2021,578340247,INDUSTRY BABY,Lil Nas X & Jack Harlow,1409244
23/08/2021,385334817,Beggin,Måneskin,5433722
23/08/2021,573239715,You Right,Doja Cat & The Weeknd,781983
23/08/2021,565106878,Kiss Me More,Doja Cat Feat. SZA,5221994
23/08/2021,571007966,Leave Before You Love Me,Marshmello & Jonas Brothers,2110306
23/08/2021,508501557,HEARTBREAK ANNIVERSARY,GIV?ON,3955330
23/08/2021,552136231,GYALIS,Capella Grey,461498
23/08/2021,564095960,good 4 u,Olivia Rodrigo,3225248
